Store,DayOfWeek,Date,Sales,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,WeekOfYear,competition_open,PromoOpen,lag1,lag7,rolling_3,rolling_7,diff1,diff7
62,3,2015-09-02,,1.0,1,0,0,a,a,2050.0,,,0.0,,,,2015.0,9.0,36.0,,,,8619.0,7495.0,7541.6,,
63,6,2015-08-01,,1.0,0,0,0,c,c,3700.0,6.0,2010.0,1.0,18.0,2010.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,62.0,63.25,11525.0,7191.0,9836.0,7898.142857142857,,
63,1,2015-08-17,,1.0,1,0,1,c,c,3700.0,6.0,2010.0,1.0,18.0,2010.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,62.0,64.0,,0.0,10420.5,8016.0,,
63,3,2015-09-02,,1.0,1,0,0,c,c,3700.0,6.0,2010.0,1.0,18.0,2010.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,63.0,64.5,,10881.0,11525.0,9619.2,,
64,6,2015-08-01,,1.0,0,0,0,d,c,22560.0,,,1.0,14.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,28.25,13251.0,9630.0,12616.333333333334,10765.714285714286,,
64,1,2015-08-17,,1.0,1,0,0,d,c,22560.0,,,1.0,14.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,29.0,,0.0,13140.0,10955.0,,
64,3,2015-09-02,,1.0,1,0,0,d,c,22560.0,,,1.0,14.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,29.5,,15285.0,13251.0,13146.0,,
66,6,2015-08-01,,1.0,0,0,0,d,a,7660.0,,,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,70.5,8306.0,6398.0,7431.0,6341.857142857143,,
66,1,2015-08-17,,1.0,1,0,1,d,a,7660.0,,,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,71.25,,0.0,7621.5,6332.5,,
66,3,2015-09-02,,1.0,1,0,1,d,a,7660.0,,,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,71.75,,8775.0,8306.0,7599.0,,
67,6,2015-08-01,,1.0,0,0,0,a,c,410.0,2.0,2006.0,0.0,,,,2015.0,8.0,31.0,114.0,,11035.0,6107.0,10857.333333333334,9076.142857142857,,
67,1,2015-08-17,,1.0,1,0,1,a,c,410.0,2.0,2006.0,0.0,,,,2015.0,8.0,34.0,114.0,,,0.0,10955.0,9571.0,,
67,3,2015-09-02,,1.0,1,0,1,a,c,410.0,2.0,2006.0,0.0,,,,2015.0,9.0,36.0,115.0,,,13569.0,11035.0,11485.2,,
68,6,2015-08-01,,1.0,0,0,0,a,c,250.0,,,1.0,35.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,,35.0,11187.0,6854.0,9197.666666666666,7477.571428571428,,
68,1,2015-08-17,,1.0,1,0,1,a,c,250.0,,,1.0,35.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,,35.75,,0.0,9483.5,7581.5,,
68,3,2015-09-02,,1.0,1,0,0,a,c,250.0,,,1.0,35.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,,36.25,,9701.0,11187.0,9097.8,,
69,6,2015-08-01,,1.0,0,0,1,c,c,1130.0,,,1.0,40.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,45.75,11204.0,7556.0,10472.666666666666,8779.0,,
69,1,2015-08-17,,1.0,1,0,1,c,c,1130.0,,,1.0,40.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,46.5,,0.0,10728.0,8982.833333333334,,
69,3,2015-09-02,,1.0,1,0,1,c,c,1130.0,,,1.0,40.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,47.0,,11636.0,11204.0,10779.4,,
70,6,2015-08-01,,1.0,0,0,1,c,c,4840.0,,,0.0,,,,2015.0,8.0,31.0,,,8613.0,5470.0,7968.333333333333,6815.571428571428,,
70,1,2015-08-17,,1.0,1,0,1,c,c,4840.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,8323.5,7039.833333333333,,
70,3,2015-09-02,,1.0,1,0,1,c,c,4840.0,,,0.0,,,,2015.0,9.0,36.0,,,,10017.0,8613.0,8447.8,,
71,6,2015-08-01,,1.0,0,0,0,a,a,17500.0,8.0,2008.0,1.0,37.0,2009.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,84.0,70.5,11545.0,5346.0,10147.0,8624.0,,
71,1,2015-08-17,,1.0,1,0,0,a,a,17500.0,8.0,2008.0,1.0,37.0,2009.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,84.0,71.25,,0.0,10817.5,9170.333333333334,,
71,3,2015-09-02,,1.0,1,0,0,a,a,17500.0,8.0,2008.0,1.0,37.0,2009.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,85.0,71.75,,12920.0,11545.0,11004.4,,
72,6,2015-08-01,,1.0,0,0,0,a,a,2200.0,12.0,2009.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,68.0,64.5,5251.0,2112.0,5350.333333333333,4687.714285714285,,
72,1,2015-08-17,,1.0,1,0,1,a,a,2200.0,12.0,2009.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,68.0,65.25,,0.0,5342.5,5117.0,,
72,3,2015-09-02,,1.0,1,0,1,a,a,2200.0,12.0,2009.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,69.0,65.75,,7992.0,5251.0,6140.4,,
73,6,2015-08-01,,1.0,0,0,0,a,c,1650.0,9.0,2008.0,0.0,,,,2015.0,8.0,31.0,83.0,,6026.0,2526.0,5209.666666666667,4215.714285714285,,
73,1,2015-08-17,,1.0,1,0,1,a,c,1650.0,9.0,2008.0,0.0,,,,2015.0,8.0,34.0,83.0,,,0.0,5512.0,4497.333333333333,,
73,3,2015-09-02,,1.0,1,0,0,a,c,1650.0,9.0,2008.0,0.0,,,,2015.0,9.0,36.0,84.0,,,5895.0,6026.0,5396.8,,
74,6,2015-08-01,,1.0,0,0,0,a,a,330.0,,,0.0,,,,2015.0,8.0,31.0,,,7518.0,3312.0,6890.333333333333,5533.0,,
74,1,2015-08-17,,1.0,1,0,0,a,a,330.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,6933.5,5903.166666666667,,
74,3,2015-09-02,,1.0,1,0,0,a,a,330.0,,,0.0,,,,2015.0,9.0,36.0,,,,7765.0,7518.0,7083.8,,
75,6,2015-08-01,,1.0,0,0,0,d,c,22440.0,12.0,2013.0,0.0,,,,2015.0,8.0,31.0,20.0,,7444.0,5809.0,7490.333333333333,5988.285714285715,,
75,1,2015-08-17,,1.0,1,0,1,d,c,22440.0,12.0,2013.0,0.0,,,,2015.0,8.0,34.0,20.0,,,0.0,7497.5,6018.166666666667,,
75,3,2015-09-02,,1.0,1,0,0,d,c,22440.0,12.0,2013.0,0.0,,,,2015.0,9.0,36.0,21.0,,,7346.0,7444.0,7221.8,,
76,6,2015-08-01,,1.0,0,0,0,d,c,19960.0,3.0,2006.0,0.0,,,,2015.0,8.0,31.0,113.0,,12887.0,7907.0,11230.666666666666,9293.285714285714,,
76,1,2015-08-17,,1.0,1,0,1,d,c,19960.0,3.0,2006.0,0.0,,,,2015.0,8.0,34.0,113.0,,,0.0,11831.0,9524.333333333334,,
76,3,2015-09-02,,1.0,1,0,1,d,c,19960.0,3.0,2006.0,0.0,,,,2015.0,9.0,36.0,114.0,,,12778.0,12887.0,11429.2,,
77,6,2015-08-01,,1.0,0,0,1,d,c,1090.0,8.0,2009.0,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,72.0,17.25,10335.0,7960.0,8780.333333333334,7811.0,,
77,1,2015-08-17,,1.0,1,0,1,d,c,1090.0,8.0,2009.0,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,72.0,18.0,,0.0,9238.0,7786.166666666667,,
77,3,2015-09-02,,1.0,1,0,1,d,c,1090.0,8.0,2009.0,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,73.0,18.5,,10852.0,10335.0,9343.4,,
79,6,2015-08-01,,1.0,0,0,0,a,a,3320.0,,,0.0,,,,2015.0,8.0,31.0,,,7150.0,4167.0,6731.666666666667,5943.714285714285,,
79,1,2015-08-17,,1.0,1,0,1,a,a,3320.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,6760.5,6239.833333333333,,
79,3,2015-09-02,,1.0,1,0,1,a,a,3320.0,,,0.0,,,,2015.0,9.0,36.0,,,,9450.0,7150.0,7487.8,,
80,6,2015-08-01,,1.0,0,0,0,d,a,7910.0,,,0.0,,,,2015.0,8.0,31.0,,,9810.0,9261.0,9046.666666666666,8021.571428571428,,
80,1,2015-08-17,,1.0,1,0,1,d,a,7910.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,9376.0,7815.0,,
80,3,2015-09-02,,1.0,1,0,1,d,a,7910.0,,,0.0,,,,2015.0,9.0,36.0,,,,10419.0,9810.0,9378.0,,
81,6,2015-08-01,,1.0,0,0,0,a,a,2370.0,3.0,2011.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,53.0,9.75,9279.0,9060.0,8081.333333333333,7412.857142857143,,
81,1,2015-08-17,,1.0,1,0,1,a,a,2370.0,3.0,2011.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,53.0,10.5,,0.0,8327.5,7138.333333333333,,
81,3,2015-09-02,,1.0,1,0,1,a,a,2370.0,3.0,2011.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,54.0,11.0,,9627.0,9279.0,8566.0,,
82,6,2015-08-01,,1.0,0,0,0,a,a,22390.0,4.0,2008.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,88.0,70.5,11492.0,4601.0,10385.333333333334,8352.857142857143,,
82,1,2015-08-17,,1.0,1,0,0,a,a,22390.0,4.0,2008.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,88.0,71.25,,0.0,10757.5,8978.166666666666,,
82,3,2015-09-02,,1.0,1,0,0,a,a,22390.0,4.0,2008.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,89.0,71.75,,12101.0,11492.0,10773.8,,
83,6,2015-08-01,,1.0,0,0,0,a,a,2710.0,,,0.0,,,,2015.0,8.0,31.0,,,3866.0,2303.0,3729.6666666666665,3214.285714285714,,
83,1,2015-08-17,,1.0,1,0,0,a,a,2710.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,3633.5,3366.1666666666665,,
83,3,2015-09-02,,1.0,1,0,0,a,a,2710.0,,,0.0,,,,2015.0,9.0,36.0,,,,5237.0,3866.0,4039.4,,
84,6,2015-08-01,,1.0,0,0,0,a,c,11810.0,8.0,2014.0,0.0,,,,2015.0,8.0,31.0,12.0,,14949.0,8413.0,14414.666666666666,11807.57142857143,,
84,1,2015-08-17,,1.0,1,0,0,a,c,11810.0,8.0,2014.0,0.0,,,,2015.0,8.0,34.0,12.0,,,0.0,13938.5,12373.333333333334,,
84,3,2015-09-02,,1.0,1,0,0,a,c,11810.0,8.0,2014.0,0.0,,,,2015.0,9.0,36.0,13.0,,,16104.0,14949.0,14848.0,,
86,6,2015-08-01,,1.0,0,0,0,a,a,480.0,2.0,2005.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,126.0,24.0,5572.0,2260.0,5117.333333333333,4031.285714285714,,
86,1,2015-08-17,,1.0,1,0,0,a,a,480.0,2.0,2005.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,126.0,24.75,,0.0,5165.5,4326.5,,
86,3,2015-09-02,,1.0,1,0,0,a,a,480.0,2.0,2005.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,127.0,25.25,,5524.0,5572.0,5191.8,,
89,6,2015-08-01,,1.0,0,0,0,a,a,2380.0,7.0,2004.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,133.0,9.75,7295.0,4831.0,6795.333333333333,5837.857142857143,,
89,1,2015-08-17,,1.0,1,0,1,a,a,2380.0,7.0,2004.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,133.0,10.5,,0.0,6864.0,6005.666666666667,,
89,3,2015-09-02,,1.0,1,0,1,a,a,2380.0,7.0,2004.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,134.0,11.0,,8335.0,7295.0,7206.8,,
90,6,2015-08-01,,1.0,0,0,0,a,a,330.0,11.0,2007.0,0.0,,,,2015.0,8.0,31.0,93.0,,11495.0,5088.0,9493.666666666666,7711.714285714285,,
90,1,2015-08-17,,1.0,1,0,0,a,a,330.0,11.0,2007.0,0.0,,,,2015.0,8.0,34.0,93.0,,,0.0,10187.0,8149.0,,
90,3,2015-09-02,,1.0,1,0,0,a,a,330.0,11.0,2007.0,0.0,,,,2015.0,9.0,36.0,94.0,,,10556.0,11495.0,9778.8,,
91,6,2015-08-01,,1.0,0,0,0,c,a,2410.0,,,1.0,35.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,47.0,6164.0,4506.0,6042.666666666667,5260.714285714285,,
91,1,2015-08-17,,1.0,1,0,1,c,a,2410.0,,,1.0,35.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,47.75,,0.0,6157.5,5386.5,,
91,3,2015-09-02,,1.0,1,0,1,c,a,2410.0,,,1.0,35.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,48.25,,7706.0,6164.0,6463.8,,
92,6,2015-08-01,,1.0,0,0,0,c,a,240.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,,68.5,8227.0,4712.0,7275.666666666667,6261.0,,
92,1,2015-08-17,,1.0,1,0,0,c,a,240.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,,69.25,,0.0,7455.0,6519.166666666667,,
92,3,2015-09-02,,1.0,1,0,0,c,a,240.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,,69.75,,9528.0,8227.0,7823.0,,
93,6,2015-08-01,,1.0,0,0,0,a,a,16690.0,,,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,52.25,6548.0,2791.0,6132.333333333333,5116.857142857143,,
93,1,2015-08-17,,1.0,1,0,0,a,a,16690.0,,,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,53.0,,0.0,6222.5,5504.5,,
93,3,2015-09-02,,1.0,1,0,0,a,a,16690.0,,,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,53.5,,8356.0,6548.0,6605.4,,
94,6,2015-08-01,,1.0,0,0,0,d,c,14620.0,,,0.0,,,,2015.0,8.0,31.0,,,8372.0,5176.0,8018.0,7046.714285714285,,
94,1,2015-08-17,,1.0,1,0,0,d,c,14620.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,8168.0,7358.5,,
94,3,2015-09-02,,1.0,1,0,0,d,c,14620.0,,,0.0,,,,2015.0,9.0,36.0,,,,11168.0,8372.0,8830.2,,
98,6,2015-08-01,,1.0,0,0,0,d,c,15140.0,12.0,2006.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,104.0,43.5,7012.0,5314.0,6280.666666666667,5251.714285714285,,
98,1,2015-08-17,,1.0,1,0,0,d,c,15140.0,12.0,2006.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,104.0,44.25,,0.0,6705.5,5241.333333333333,,
98,3,2015-09-02,,1.0,1,0,0,d,c,15140.0,12.0,2006.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,105.0,44.75,,7409.0,7012.0,6289.6,,
99,6,2015-08-01,,1.0,0,0,0,c,c,2030.0,11.0,2003.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,141.0,38.25,6571.0,5192.0,6580.0,5647.428571428572,,
99,1,2015-08-17,,1.0,1,0,1,c,c,2030.0,11.0,2003.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,141.0,39.0,,0.0,6308.5,5723.333333333333,,
99,3,2015-09-02,,1.0,1,0,1,c,c,2030.0,11.0,2003.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,142.0,39.5,,8213.0,6571.0,6868.0,,
100,6,2015-08-01,,1.0,0,0,0,d,a,17930.0,,,0.0,,,,2015.0,8.0,31.0,,,10280.0,8577.0,9807.666666666666,8347.857142857143,,
100,1,2015-08-17,,1.0,1,0,1,d,a,17930.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,9955.5,8309.666666666666,,
100,3,2015-09-02,,1.0,1,0,1,d,a,17930.0,,,0.0,,,,2015.0,9.0,36.0,,,,11354.0,10280.0,9971.6,,
101,6,2015-08-01,,1.0,0,0,0,d,c,2440.0,,,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,,38.25,11075.0,6090.0,9419.0,7576.571428571428,,
101,1,2015-08-17,,1.0,1,0,1,d,c,2440.0,,,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,,39.0,,0.0,9865.0,7824.333333333333,,
101,3,2015-09-02,,1.0,1,0,0,d,c,2440.0,,,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,,39.5,,10397.0,11075.0,9389.2,,
102,6,2015-08-01,,1.0,0,0,0,a,a,150.0,12.0,2007.0,1.0,10.0,2014.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,92.0,17.25,12602.0,3609.0,8989.666666666666,6929.571428571428,,
102,1,2015-08-17,,1.0,1,0,0,a,a,150.0,12.0,2007.0,1.0,10.0,2014.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,92.0,18.0,,0.0,9921.5,7483.0,,
102,3,2015-09-02,,1.0,1,0,0,a,a,150.0,12.0,2007.0,1.0,10.0,2014.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,93.0,18.5,,9168.0,12602.0,8979.6,,
105,6,2015-08-01,,1.0,0,0,0,a,c,6190.0,,,1.0,23.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,,26.0,6456.0,3167.0,6637.666666666667,5172.0,,
105,1,2015-08-17,,1.0,1,0,1,a,c,6190.0,,,1.0,23.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,,26.75,,0.0,6508.5,5506.166666666667,,
105,3,2015-09-02,,1.0,1,0,1,a,c,6190.0,,,1.0,23.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,,27.25,,7031.0,6456.0,6607.4,,
107,6,2015-08-01,,1.0,0,0,1,a,a,1930.0,9.0,2009.0,0.0,,,,2015.0,8.0,31.0,71.0,,9194.0,7619.0,8114.333333333333,6890.571428571428,,
107,1,2015-08-17,,1.0,1,0,1,a,a,1930.0,9.0,2009.0,0.0,,,,2015.0,8.0,34.0,71.0,,,0.0,8663.0,6769.166666666667,,
107,3,2015-09-02,,1.0,1,0,1,a,a,1930.0,9.0,2009.0,0.0,,,,2015.0,9.0,36.0,72.0,,,8800.0,9194.0,8123.0,,
108,6,2015-08-01,,1.0,0,0,0,d,c,2190.0,9.0,2003.0,0.0,,,,2015.0,8.0,31.0,143.0,,14927.0,12912.0,14094.0,12341.57142857143,,
108,1,2015-08-17,,1.0,1,0,1,d,c,2190.0,9.0,2003.0,0.0,,,,2015.0,8.0,34.0,143.0,,,0.0,14504.5,12246.5,,
108,3,2015-09-02,,1.0,1,0,1,d,c,2190.0,9.0,2003.0,0.0,,,,2015.0,9.0,36.0,144.0,,,17513.0,14927.0,14695.8,,
109,6,2015-08-01,,1.0,0,0,0,a,c,3300.0,11.0,2010.0,0.0,,,,2015.0,8.0,31.0,57.0,,9013.0,4677.0,7143.333333333333,5732.0,,
109,1,2015-08-17,,1.0,1,0,1,a,c,3300.0,11.0,2010.0,0.0,,,,2015.0,8.0,34.0,57.0,,,0.0,7547.5,5907.833333333333,,
109,3,2015-09-02,,1.0,1,0,0,a,c,3300.0,11.0,2010.0,0.0,,,,2015.0,9.0,36.0,58.0,,,7034.0,9013.0,7089.4,,
110,6,2015-08-01,,1.0,0,0,0,a,c,46590.0,4.0,2013.0,0.0,,,,2015.0,8.0,31.0,28.0,,6058.0,3034.0,5927.666666666667,5014.857142857143,,
110,1,2015-08-17,,1.0,1,0,1,a,c,46590.0,4.0,2013.0,0.0,,,,2015.0,8.0,34.0,28.0,,,0.0,5869.0,5345.0,,
110,3,2015-09-02,,1.0,1,0,0,a,c,46590.0,4.0,2013.0,0.0,,,,2015.0,9.0,36.0,29.0,,,7729.0,6058.0,6414.0,,
111,6,2015-08-01,,1.0,0,0,1,d,c,7890.0,,,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,70.5,8897.0,6408.0,8470.333333333334,6875.285714285715,,
111,1,2015-08-17,,1.0,1,0,1,d,c,7890.0,,,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,71.25,,0.0,8671.5,6953.166666666667,,
111,3,2015-09-02,,1.0,1,0,1,d,c,7890.0,,,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,71.75,,9064.0,8897.0,8343.8,,
112,6,2015-08-01,,1.0,0,0,1,a,a,1630.0,9.0,2009.0,0.0,,,,2015.0,8.0,31.0,71.0,,7834.0,5574.0,6951.333333333333,5736.428571428572,,
112,1,2015-08-17,,1.0,1,0,1,a,a,1630.0,9.0,2009.0,0.0,,,,2015.0,8.0,34.0,71.0,,,0.0,6952.5,5763.5,,
112,3,2015-09-02,,1.0,1,0,1,a,a,1630.0,9.0,2009.0,0.0,,,,2015.0,9.0,36.0,72.0,,,7549.0,7834.0,6916.2,,
113,6,2015-08-01,,1.0,0,0,0,d,c,20930.0,11.0,1999.0,0.0,,,,2015.0,8.0,31.0,189.0,,8453.0,6297.0,7237.666666666667,5926.0,,
113,1,2015-08-17,,1.0,1,0,1,d,c,20930.0,11.0,1999.0,0.0,,,,2015.0,8.0,34.0,189.0,,,0.0,7636.0,5864.166666666667,,
113,3,2015-09-02,,1.0,1,0,1,d,c,20930.0,11.0,1999.0,0.0,,,,2015.0,9.0,36.0,190.0,,,6956.0,8453.0,7037.0,,
115,6,2015-08-01,,1.0,0,0,0,d,c,5740.0,4.0,2007.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,100.0,9.75,9716.0,10008.0,9359.333333333334,8265.0,,
115,1,2015-08-17,,1.0,1,0,1,d,c,5740.0,4.0,2007.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,100.0,10.5,,0.0,9543.0,7974.5,,
115,3,2015-09-02,,1.0,1,0,1,d,c,5740.0,4.0,2007.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,101.0,11.0,,9902.0,9716.0,9569.4,,
117,6,2015-08-01,,1.0,0,0,0,a,a,3450.0,9.0,2011.0,0.0,,,,2015.0,8.0,31.0,47.0,,4487.0,1634.0,3950.6666666666665,3246.8571428571427,,
117,1,2015-08-17,,1.0,1,0,0,a,a,3450.0,9.0,2011.0,0.0,,,,2015.0,8.0,34.0,47.0,,,0.0,4204.0,3515.6666666666665,,
117,3,2015-09-02,,1.0,1,0,0,a,a,3450.0,9.0,2011.0,0.0,,,,2015.0,9.0,36.0,48.0,,,4841.0,4487.0,4218.8,,
118,6,2015-08-01,,1.0,0,0,0,d,c,3580.0,9.0,2012.0,0.0,,,,2015.0,8.0,31.0,35.0,,10779.0,7053.0,9340.666666666666,8391.57142857143,,
118,1,2015-08-17,,1.0,1,0,1,d,c,3580.0,9.0,2012.0,0.0,,,,2015.0,8.0,34.0,35.0,,,0.0,9521.0,8614.666666666666,,
118,3,2015-09-02,,1.0,1,0,0,d,c,3580.0,9.0,2012.0,0.0,,,,2015.0,9.0,36.0,36.0,,,13342.0,10779.0,10337.6,,
119,6,2015-08-01,,1.0,0,0,0,a,c,2100.0,2.0,2010.0,0.0,,,,2015.0,8.0,31.0,66.0,,7038.0,4399.0,6378.0,5336.714285714285,,
119,1,2015-08-17,,1.0,1,0,1,a,c,2100.0,2.0,2010.0,0.0,,,,2015.0,8.0,34.0,66.0,,,0.0,6387.5,5493.0,,
119,3,2015-09-02,,1.0,1,0,0,a,c,2100.0,2.0,2010.0,0.0,,,,2015.0,9.0,36.0,67.0,,,7720.0,7038.0,6591.6,,
120,6,2015-08-01,,1.0,0,0,1,d,a,2290.0,12.0,2014.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,8.0,70.5,10392.0,6768.0,8612.666666666666,7391.285714285715,,
120,1,2015-08-17,,1.0,1,0,1,d,a,2290.0,12.0,2014.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,8.0,71.25,,0.0,9070.5,7495.166666666667,,
120,3,2015-09-02,,1.0,1,0,1,d,a,2290.0,12.0,2014.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,9.0,71.75,,10706.0,10392.0,8994.2,,
122,6,2015-08-01,,1.0,0,0,0,a,c,58260.0,4.0,2013.0,0.0,,,,2015.0,8.0,31.0,28.0,,12336.0,8191.0,11452.666666666666,10712.57142857143,,
122,1,2015-08-17,,1.0,1,0,1,a,c,58260.0,4.0,2013.0,0.0,,,,2015.0,8.0,34.0,28.0,,,5773.0,11456.0,11132.833333333334,,
122,3,2015-09-02,,1.0,1,0,0,a,c,58260.0,4.0,2013.0,0.0,,,,2015.0,9.0,36.0,29.0,,,14461.0,12336.0,12204.8,,
124,6,2015-08-01,,1.0,0,0,0,a,a,1410.0,4.0,2003.0,0.0,,,,2015.0,8.0,31.0,148.0,,7464.0,1854.0,5306.666666666667,3892.5714285714284,,
124,1,2015-08-17,,1.0,1,0,0,a,a,1410.0,4.0,2003.0,0.0,,,,2015.0,8.0,34.0,148.0,,,0.0,5755.0,4232.333333333333,,
124,3,2015-09-02,,1.0,1,0,0,a,a,1410.0,4.0,2003.0,0.0,,,,2015.0,9.0,36.0,149.0,,,4690.0,7464.0,5078.8,,
126,6,2015-08-01,,1.0,0,0,0,d,a,3370.0,10.0,2014.0,1.0,18.0,2011.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,10.0,51.25,8742.0,3515.0,7065.0,5694.0,,
126,1,2015-08-17,,1.0,1,0,0,d,a,3370.0,10.0,2014.0,1.0,18.0,2011.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,10.0,52.0,,0.0,7700.5,6057.166666666667,,
126,3,2015-09-02,,1.0,1,0,0,d,a,3370.0,10.0,2014.0,1.0,18.0,2011.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,11.0,52.5,,8074.0,8742.0,7268.6,,
